region_id,cell_id,pseudotime,start_node,embedding_key
UPMC_c001_v001_r001_reg004,21146,0.01920479978186168,0,composition_vectors
UPMC_c001_v001_r001_reg004,20708,10.292165047180433,0,composition_vectors
UPMC_c001_v001_r001_reg004,20012,0.41326896085997034,0,composition_vectors
UPMC_c001_v001_r001_reg004,19724,15.829810924920576,0,composition_vectors
UPMC_c001_v001_r001_reg004,22619,3.6376089299410195,0,composition_vectors
UPMC_c001_v001_r001_reg004,22598,2.3995135383352997,0,composition_vectors
UPMC_c001_v001_r001_reg004,17145,2.882971883283584,0,composition_vectors
UPMC_c001_v001_r001_reg004,22228,2.3178109196963885,0,composition_vectors
UPMC_c001_v001_r001_reg004,16639,3.868307229981237,0,composition_vectors
UPMC_c001_v001_r001_reg004,16876,4.70523597462937,0,composition_vectors
UPMC_c001_v001_r001_reg004,16869,1.6444132708182972,0,composition_vectors
UPMC_c001_v001_r001_reg004,16642,2.924741292868357,0,composition_vectors
UPMC_c001_v001_r001_reg004,16243,3.861724983829573,0,composition_vectors
UPMC_c001_v001_r001_reg004,17105,5.460346854224438,0,composition_vectors
UPMC_c001_v001_r001_reg004,20517,9.356391781088162,0,composition_vectors
UPMC_c001_v001_r001_reg004,18906,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg004,17528,3.5909242228814606,0,composition_vectors
UPMC_c001_v001_r001_reg004,18193,1.7486170193668227,0,composition_vectors
UPMC_c001_v001_r001_reg004,17351,4.058441718093862,0,composition_vectors
UPMC_c001_v001_r001_reg004,17668,0.5043293287533235,0,composition_vectors
UPMC_c001_v001_r001_reg004,21561,3.049371272387906,0,composition_vectors
UPMC_c001_v001_r001_reg004,18755,1.2266402578340576,0,composition_vectors
UPMC_c001_v001_r001_reg004,18909,0.1875443616106291,0,composition_vectors
UPMC_c001_v001_r001_reg004,18944,0.31309006178461923,0,composition_vectors
UPMC_c001_v001_r001_reg004,20955,8.419813270866507,0,composition_vectors
UPMC_c001_v001_r001_reg004,17076,8.671262854511172,0,composition_vectors
UPMC_c001_v001_r001_reg004,20989,0.3259220657690382,0,composition_vectors
UPMC_c001_v001_r001_reg004,18901,3.6018989543102125,0,composition_vectors
UPMC_c001_v001_r001_reg004,17135,1.5562190978758172,0,composition_vectors
UPMC_c001_v001_r001_reg004,21194,0.2863291722002287,0,composition_vectors
UPMC_c001_v001_r001_reg004,20225,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg004,21056,2.0172707493320705,0,composition_vectors
UPMC_c001_v001_r001_reg004,21914,2.4739905252431367,0,composition_vectors
UPMC_c001_v001_r001_reg004,16147,5.302882652022419,0,composition_vectors
UPMC_c001_v001_r001_reg004,17367,1.243230837151662,0,composition_vectors
